Território;Nome do território;Sexo;Ano;Óbitos;Taxa bruta (por 100 mil hab.);Taxa padronizada (por 100 mil hab.);População
430030;Alecrim;Homens;2013;42;1194.88;879.08;3515
430030;Alecrim;Homens;2014;44;1263.64;925.64;3482
430030;Alecrim;Homens;2015;27;782.61;569.25;3450
430030;Alecrim;Homens;2016;30;877.71;613.95;3418
430030;Alecrim;Homens;2017;40;1179.59;890.82;3391
430030;Alecrim;Homens;2018;38;1131.63;786.3;3358
430030;Alecrim;Homens;2019;46;1381.8;915.64;3329
430030;Alecrim;Homens;2020;52;1570.05;1039.97;3312
430030;Alecrim;Homens;2021;47;1433.8;892.37;3278
430030;Alecrim;Homens;2022;51;1575.53;1068.19;3237
430030;Alecrim;Homens;2023;47;1473.35;862.27;3190
430030;Alecrim;Homens;2024;59;1869.46;1036.04;3156
430030;Alecrim;Homens;2025;44;1395.5;902.15;3153
430030;Alecrim;Mulheres;2000;18;419.38;423.03;4292
430030;Alecrim;Mulheres;2001;22;519.11;521.21;4238
430030;Alecrim;Mulheres;2002;26;621.41;611.92;4184
430030;Alecrim;Mulheres;2003;25;606.65;592.55;4121
430030;Alecrim;Mulheres;2004;30;740.56;674.66;4051
430030;Alecrim;Mulheres;2005;18;451.81;410.7;3984
430030;Alecrim;Mulheres;2006;36;918.84;793.57;3918
430030;Alecrim;Mulheres;2007;33;856.25;744.83;3854
430030;Alecrim;Mulheres;2008;32;843.66;674.42;3793
430030;Alecrim;Mulheres;2009;34;912.51;653.42;3726
430030;Alecrim;Mulheres;2010;19;516.73;356.68;3677
430030;Alecrim;Mulheres;2011;30;827.59;556.68;3625
430030;Alecrim;Mulheres;2012;20;559.13;390.09;3577
430030;Alecrim;Mulheres;2013;32;904.98;558.32;3536
430030;Alecrim;Mulheres;2014;37;1059.56;673.18;3492
430030;Alecrim;Mulheres;2015;31;898.03;587.37;3452
430030;Alecrim;Mulheres;2016;34;997.07;569.17;3410
430030;Alecrim;Mulheres;2017;20;593.47;321.78;3370
430030;Alecrim;Mulheres;2018;29;872.97;484.39;3322
430030;Alecrim;Mulheres;2019;34;1035.64;518.72;3283
430030;Alecrim;Mulheres;2020;35;1076.92;622.55;3250
430030;Alecrim;Mulheres;2021;38;1186.76;610.19;3202
430030;Alecrim;Mulheres;2022;52;1649.22;796.9;3153
430030;Alecrim;Mulheres;2023;38;1224.23;531.66;3104
430030;Alecrim;Mulheres;2024;40;1302.08;575.78;3072
430030;Alecrim;Mulheres;2025;24;782.78;305.39;3066
430040;Alegrete;Ambos;2000;608;710.24;887.07;85605
430040;Alegrete;Ambos;2001;613;718.07;884.05;85368
430040;Alegrete;Ambos;2002;599;704.84;847.5;84984
430040;Alegrete;Ambos;2003;573;678.49;804.36;84452
430040;Alegrete;Ambos;2004;599;714.08;819.18;83884
430040;Alegrete;Ambos;2005;654;785.25;885.15;83286
430040;Alegrete;Ambos;2006;603;729.58;799.32;82650
430040;Alegrete;Ambos;2007;615;750.35;803.47;81962
430040;Alegrete;Ambos;2008;609;749.68;781.92;81235
430040;Alegrete;Ambos;2009;626;776.77;786.42;80590
430040;Alegrete;Ambos;2010;632;790.43;776.43;79956
430040;Alegrete;Ambos;2011;668;840.71;807.15;79457
430040;Alegrete;Ambos;2012;612;773.82;726.64;79088
430040;Alegrete;Ambos;2013;682;865.43;786.33;78805
430040;Alegrete;Ambos;2014;650;827.79;740.94;78522
430040;Alegrete;Ambos;2015;748;956.2;834.08;78226
430040;Alegrete;Ambos;2016;695;891.97;759.94;77917
430040;Alegrete;Ambos;2017;723;932.11;782.55;77566
430040;Alegrete;Ambos;2018;689;892.67;726.67;77184
430040;Alegrete;Ambos;2019;682;887.91;712.92;76810
430040;Alegrete;Ambos;2020;640;837.4;646.08;76427
430040;Alegrete;Ambos;2021;970;1277.95;991.52;75903
430040;Alegrete;Ambos;2022;792;1051.68;787.1;75308
430040;Alegrete;Ambos;2023;724;967.98;705.63;74795
430040;Alegrete;Ambos;2024;791;1064.19;764.85;74329
430040;Alegrete;Ambos;2025;697;938.28;640.25;74285
430040;Alegrete;Homens;2000;337;795.34;1081.78;42372
430040;Alegrete;Homens;2001;346;819.4;1110.87;42226
430040;Alegrete;Homens;2002;349;830.89;1096.4;42003
430040;Alegrete;Homens;2003;339;812.87;1058.5;41704
430040;Alegrete;Homens;2004;329;794.97;1005.39;41385
430040;Alegrete;Homens;2005;335;816.02;1014.59;41053
430040;Alegrete;Homens;2006;333;818.28;992.93;40695
430040;Alegrete;Homens;2007;335;831.16;990.55;40305
430040;Alegrete;Homens;2008;339;849.77;976.97;39893
430040;Alegrete;Homens;2009;350;885.45;999.18;39528
430040;Alegrete;Homens;2010;311;793.89;867.5;39174
430040;Alegrete;Homens;2011;378;971.6;1040.36;38905
430040;Alegrete;Homens;2012;334;862.69;895.16;38716
430040;Alegrete;Homens;2013;380;985.15;998.69;38573
430040;Alegrete;Homens;2014;354;920.96;912.48;38438
430040;Alegrete;Homens;2015;389;1015.72;983.01;38298
430040;Alegrete;Homens;2016;371;972.55;926.15;38147
430040;Alegrete;Homens;2017;402;1058.79;976.93;37968
430040;Alegrete;Homens;2018;371;982.13;879.32;37775
430040;Alegrete;Homens;2019;381;1014;895.81;37574
430040;Alegrete;Homens;2020;344;920.28;784.12;37380
430040;Alegrete;Homens;2021;519;1398.92;1195.84;37100
430040;Alegrete;Homens;2022;420;1141.71;942.25;36787
430040;Alegrete;Homens;2023;372;1018.54;831.25;36523
430040;Alegrete;Homens;2024;415;1143.38;905.32;36296
430040;Alegrete;Homens;2025;348;959.5;738.06;36269
430040;Alegrete;Mulheres;2000;270;624.52;715.53;43233
430040;Alegrete;Mulheres;2001;267;618.89;692.29;43142
430040;Alegrete;Mulheres;2002;250;581.65;633.06;42981
430040;Alegrete;Mulheres;2003;234;547.39;585.47;42748
430040;Alegrete;Mulheres;2004;270;635.31;655.66;42499
430040;Alegrete;Mulheres;2005;319;755.33;763.63;42233
430040;Alegrete;Mulheres;2006;270;643.55;629.34;41955
430040;Alegrete;Mulheres;2007;280;672.16;649.13;41657
430040;Alegrete;Mulheres;2008;270;653.09;606.75;41342
430040;Alegrete;Mulheres;2009;276;672.15;602.57;41062
430040;Alegrete;Mulheres;2010;321;787.11;689.33;40782
430040;Alegrete;Mulheres;2011;290;715.13;619.59;40552
430040;Alegrete;Mulheres;2012;278;688.6;580.61;40372
430040;Alegrete;Mulheres;2013;302;750.65;602.93;40232
430040;Alegrete;Mulheres;2014;296;738.45;593.37;40084
430040;Alegrete;Mulheres;2015;359;899.12;692.94;39928
430040;Alegrete;Mulheres;2016;324;814.68;623.29;39770
430040;Alegrete;Mulheres;2017;321;810.65;615.63;39598
430040;Alegrete;Mulheres;2018;318;806.92;594.04;39409
430040;Alegrete;Mulheres;2019;301;767.15;554.89;39236
430040;Alegrete;Mulheres;2020;296;758.06;524.91;39047
430040;Alegrete;Mulheres;2021;451;1162.28;814.97;38803
430040;Alegrete;Mulheres;2022;372;965.71;655.09;38521
430040;Alegrete;Mulheres;2023;350;914.51;595.97;38272
430040;Alegrete;Mulheres;2024;376;988.62;645.2;38033
430040;Alegrete;Mulheres;2025;349;918.03;560.46;38016
430045;Alegria;Ambos;2000;31;570.27;670.59;5436
430045;Alegria;Ambos;2001;32;598.8;683;5344
430045;Alegria;Ambos;2002;43;819.83;931.32;5245
430045;Alegria;Ambos;2003;37;721.11;773.69;5131
430045;Alegria;Ambos;2004;24;476.57;517.18;5036
430045;Alegria;Ambos;2005;38;770.63;794.16;4931
430045;Alegria;Ambos;2006;37;767.32;748.23;4822
430045;Alegria;Ambos;2007;39;826.8;758.24;4717
430045;Alegria;Ambos;2008;43;931.54;818.73;4616
430045;Alegria;Ambos;2009;36;794.53;724.38;4531
430045;Alegria;Ambos;2010;26;584.53;479.49;4448
430045;Alegria;Ambos;2011;37;845.91;685.22;4374
430045;Alegria;Ambos;2012;40;928.72;747.96;4307
430045;Alegria;Ambos;2013;41;965.61;720.11;4246
430045;Alegria;Ambos;2014;46;1097.85;743.86;4190
430045;Alegria;Ambos;2015;23;556.23;361.42;4135
430045;Alegria;Ambos;2016;39;955.88;617.01;4080
430045;Alegria;Ambos;2017;40;992.8;629.79;4029
430045;Alegria;Ambos;2018;43;1080.4;702.55;3980
430045;Alegria;Ambos;2019;40;1017.29;587.07;3932
430045;Alegria;Ambos;2020;38;973.86;542.77;3902
430045;Alegria;Ambos;2021;44;1140.49;666.55;3858
430045;Alegria;Ambos;2022;35;919.12;475.54;3808
430045;Alegria;Ambos;2023;42;1122.09;656.58;3743
430045;Alegria;Ambos;2024;46;1239.56;682.74;3711
430045;Alegria;Ambos;2025;29;782.73;432.37;3705
430045;Alegria;Homens;2000;13;470.5;634.75;2763
430045;Alegria;Homens;2001;15;554.32;613.91;2706
430045;Alegria;Homens;2002;29;1091.05;1348.38;2658
430045;Alegria;Homens;2003;20;770.12;894.6;2597
430045;Alegria;Homens;2004;15;589.39;653.86;2545
430045;Alegria;Homens;2005;26;1044.6;1108.64;2489
430045;Alegria;Homens;2006;13;535.2;563.12;2429
430045;Alegria;Homens;2007;22;927.49;929.51;2372
430045;Alegria;Homens;2008;25;1079.91;1000.75;2315
430045;Alegria;Homens;2009;22;969.59;948.63;2269
430045;Alegria;Homens;2010;15;673.85;616.69;2226
430045;Alegria;Homens;2011;27;1235.13;1026.67;2186
430045;Alegria;Homens;2012;28;1298.1;1136.42;2157
430045;Alegria;Homens;2013;21;985.92;814.92;2130
430045;Alegria;Homens;2014;28;1330.8;988.63;2104
430045;Alegria;Homens;2015;13;623.8;474.62;2084
430045;Alegria;Homens;2016;21;1018.92;673.55;2061
430045;Alegria;Homens;2017;22;1078.96;779.37;2039
430045;Alegria;Homens;2018;27;1334.65;950.78;2023
430045;Alegria;Homens;2019;21;1047.9;706.65;2004
430045;Alegria;Homens;2020;27;1352.71;846.36;1996
430045;Alegria;Homens;2021;21;1061.68;666.99;1978
430045;Alegria;Homens;2022;21;1074.72;618.05;1954
430045;Alegria;Homens;2023;17;882.66;615.43;1926
430045;Alegria;Homens;2024;27;1415.84;897.91;1907
430045;Alegria;Homens;2025;13;682.06;418.74;1906
430045;Alegria;Mulheres;2000;18;673.4;696.31;2673
430045;Alegria;Mulheres;2001;17;644.43;656.85;2638
430045;Alegria;Mulheres;2002;14;541.17;567.3;2587
430045;Alegria;Mulheres;2003;17;670.88;652.56;2534
430045;Alegria;Mulheres;2004;9;361.3;358.56;2491
430045;Alegria;Mulheres;2005;12;491.4;512.54;2442
430045;Alegria;Mulheres;2006;24;1002.93;903.97;2393
430045;Alegria;Mulheres;2007;17;724.95;617.78;2345
430045;Alegria;Mulheres;2008;18;782.27;643.73;2301
430045;Alegria;Mulheres;2009;14;618.92;487.18;2262
430045;Alegria;Mulheres;2010;11;495.05;392.94;2222
430045;Alegria;Mulheres;2011;10;457.04;306.63;2188
430045;Alegria;Mulheres;2012;12;558.14;406.79;2150
430045;Alegria;Mulheres;2013;20;945.18;578.72;2116
430045;Alegria;Mulheres;2014;18;862.9;502.99;2086
430045;Alegria;Mulheres;2015;10;487.57;267.73;2051
430045;Alegria;Mulheres;2016;18;891.53;572.14;2019
430045;Alegria;Mulheres;2017;18;904.52;528.15;1990
430045;Alegria;Mulheres;2018;16;817.58;475.63;1957
430045;Alegria;Mulheres;2019;19;985.48;492.71;1928
430045;Alegria;Mulheres;2020;11;577.12;255.14;1906
430045;Alegria;Mulheres;2021;23;1223.4;660.48;1880
430045;Alegria;Mulheres;2022;14;755.12;362.19;1854
430045;Alegria;Mulheres;2023;25;1375.89;678.6;1817
430045;Alegria;Mulheres;2024;19;1053.22;469.27;1804
430045;Alegria;Mulheres;2025;16;889.38;425.91;1799
430047;Almirante Tamandaré do Sul;Ambos;2000;0;0;0;2255
430047;Almirante Tamandaré do Sul;Ambos;2001;10;448.03;543.98;2232
430047;Almirante Tamandaré do Sul;Ambos;2002;15;674.16;753.1;2225
430047;Almirante Tamandaré do Sul;Ambos;2003;13;590.37;649.02;2202
430047;Almirante Tamandaré do Sul;Ambos;2004;16;730.59;830.29;2190
430047;Almirante Tamandaré do Sul;Ambos;2005;8;367.48;400.74;2177
430047;Almirante Tamandaré do Sul;Ambos;2006;11;509.5;531.83;2159
430047;Almirante Tamandaré do Sul;Ambos;2007;22;1024.21;1072.05;2148
430047;Almirante Tamandaré do Sul;Ambos;2008;15;704.23;698.98;2130
430047;Almirante Tamandaré do Sul;Ambos;2009;10;471.7;458.3;2120
430047;Almirante Tamandaré do Sul;Ambos;2010;16;760.46;741.79;2104
430047;Almirante Tamandaré do Sul;Ambos;2011;13;622.01;580.37;2090
430047;Almirante Tamandaré do Sul;Ambos;2012;15;718.74;608.47;2087
430047;Almirante Tamandaré do Sul;Ambos;2013;14;675.68;572.34;2072
430047;Almirante Tamandaré do Sul;Ambos;2014;15;723.59;579.57;2073
430047;Almirante Tamandaré do Sul;Ambos;2015;16;772.95;624.83;2070
430047;Almirante Tamandaré do Sul;Ambos;2016;20;968.99;791.94;2064
430047;Almirante Tamandaré do Sul;Ambos;2017;16;777.83;565.56;2057
430047;Almirante Tamandaré do Sul;Ambos;2018;14;682.59;499.95;2051
430047;Almirante Tamandaré do Sul;Ambos;2019;14;684.93;604.61;2044
430047;Almirante Tamandaré do Sul;Ambos;2020;19;931.83;731.27;2039
430047;Almirante Tamandaré do Sul;Ambos;2021;26;1280.79;933.54;2030
430047;Almirante Tamandaré do Sul;Ambos;2022;12;593.77;416.88;2021
430047;Almirante Tamandaré do Sul;Ambos;2023;15;754.15;499.2;1989
430047;Almirante Tamandaré do Sul;Ambos;2024;15;747.01;508.52;2008
430047;Almirante Tamandaré do Sul;Ambos;2025;21;1046.34;694.76;2007
430047;Almirante Tamandaré do Sul;Homens;2000;0;0;0;1158
430047;Almirante Tamandaré do Sul;Homens;2001;7;612.96;768.96;1142
430047;Almirante Tamandaré do Sul;Homens;2002;14;1231.31;1471.45;1137
430047;Almirante Tamandaré do Sul;Homens;2003;6;535.24;546.77;1121
430047;Almirante Tamandaré do Sul;Homens;2004;8;720.07;865.53;1111
430047;Almirante Tamandaré do Sul;Homens;2005;4;362.98;448.24;1102
430047;Almirante Tamandaré do Sul;Homens;2006;7;640.44;685.39;1093
430047;Almirante Tamandaré do Sul;Homens;2007;10;919.96;1031.94;1087
430047;Almirante Tamandaré do Sul;Homens;2008;9;836.43;897.03;1076
430047;Almirante Tamandaré do Sul;Homens;2009;5;466.42;468.5;1072
430047;Almirante Tamandaré do Sul;Homens;2010;7;659.75;696.94;1061
430047;Almirante Tamandaré do Sul;Homens;2011;8;760.46;797.09;1052
430047;Almirante Tamandaré do Sul;Homens;2012;6;569.8;564.41;1053
430047;Almirante Tamandaré do Sul;Homens;2013;10;956.02;810;1046
430047;Almirante Tamandaré do Sul;Homens;2014;10;956.02;821;1046
430047;Almirante Tamandaré do Sul;Homens;2015;7;666.67;549.7;1050
430047;Almirante Tamandaré do Sul;Homens;2016;7;667.94;546.66;1048
430047;Almirante Tamandaré do Sul;Homens;2017;11;1052.63;765.89;1045
430047;Almirante Tamandaré do Sul;Homens;2018;10;960.61;689.25;1041
430047;Almirante Tamandaré do Sul;Homens;2019;9;861.24;832.62;1045
430047;Almirante Tamandaré do Sul;Homens;2020;8;766.28;592.93;1044
430047;Almirante Tamandaré do Sul;Homens;2021;14;1347.45;1049.9;1039
430047;Almirante Tamandaré do Sul;Homens;2022;9;867.05;643.84;1038
430047;Almirante Tamandaré do Sul;Homens;2023;9;882.35;646.4;1020
430047;Almirante Tamandaré do Sul;Homens;2024;11;1066.93;733.87;1031
430047;Almirante Tamandaré do Sul;Homens;2025;14;1359.22;1001.82;1030
430047;Almirante Tamandaré do Sul;Mulheres;2000;0;0;0;1097
430047;Almirante Tamandaré do Sul;Mulheres;2001;3;275.23;307.3;1090
430047;Almirante Tamandaré do Sul;Mulheres;2002;1;91.91;105.29;1088
430047;Almirante Tamandaré do Sul;Mulheres;2003;7;647.55;672.35;1081
430047;Almirante Tamandaré do Sul;Mulheres;2004;8;741.43;806.5;1079
430047;Almirante Tamandaré do Sul;Mulheres;2005;4;372.09;352.46;1075
430047;Almirante Tamandaré do Sul;Mulheres;2006;4;375.23;351.81;1066
430047;Almirante Tamandaré do Sul;Mulheres;2007;12;1131.01;1116.31;1061
430047;Almirante Tamandaré do Sul;Mulheres;2008;6;569.26;503.04;1054
430047;Almirante Tamandaré do Sul;Mulheres;2009;5;477.1;418.56;1048
430047;Almirante Tamandaré do Sul;Mulheres;2010;9;862.9;738.02;1043
430047;Almirante Tamandaré do Sul;Mulheres;2011;5;481.7;381.32;1038
430047;Almirante Tamandaré do Sul;Mulheres;2012;9;870.41;694.78;1034
430047;Almirante Tamandaré do Sul;Mulheres;2013;4;389.86;293.54;1026
430047;Almirante Tamandaré do Sul;Mulheres;2014;5;486.85;354.59;1027
430047;Almirante Tamandaré do Sul;Mulheres;2015;9;882.35;705.63;1020
430047;Almirante Tamandaré do Sul;Mulheres;2016;13;1279.53;962.79;1016
430047;Almirante Tamandaré do Sul;Mulheres;2017;5;494.07;356.37;1012
430047;Almirante Tamandaré do Sul;Mulheres;2018;4;396.04;268.62;1010
430047;Almirante Tamandaré do Sul;Mulheres;2019;5;500.5;350.89;999
430047;Almirante Tamandaré do Sul;Mulheres;2020;11;1105.53;827.84;995
430047;Almirante Tamandaré do Sul;Mulheres;2021;12;1210.9;824.21;991
430047;Almirante Tamandaré do Sul;Mulheres;2022;3;305.19;193.92;983
430047;Almirante Tamandaré do Sul;Mulheres;2023;6;619.2;357.92;969
430047;Almirante Tamandaré do Sul;Mulheres;2024;4;409.42;285.48;977
430047;Almirante Tamandaré do Sul;Mulheres;2025;7;716.48;393.39;977
430050;Alpestre;Ambos;2000;67;643.43;850.98;10413
430050;Alpestre;Ambos;2001;61;596.69;769.44;10223
430050;Alpestre;Ambos;2002;49;488.78;604.17;10025
430050;Alpestre;Ambos;2003;46;469.39;558.46;9800
430050;Alpestre;Ambos;2004;55;574.53;673.85;9573
430050;Alpestre;Ambos;2005;41;438.55;501.45;9349
430050;Alpestre;Ambos;2006;70;766.7;819.14;9130
430050;Alpestre;Ambos;2007;53;595.04;629.26;8907
430050;Alpestre;Ambos;2008;53;609.55;628.09;8695
430050;Alpestre;Ambos;2009;56;658.82;640.2;8500
430050;Alpestre;Ambos;2010;60;719.77;672.1;8336
430050;Alpestre;Ambos;2011;59;718.55;649.81;8211
430050;Alpestre;Ambos;2012;56;689.49;631.09;8122
430050;Alpestre;Ambos;2013;62;770.19;663.69;8050
430050;Alpestre;Ambos;2014;58;727.18;594.13;7976
430050;Alpestre;Ambos;2015;56;707.88;572.37;7911
430050;Alpestre;Ambos;2016;83;1057.86;834.08;7846
430050;Alpestre;Ambos;2017;67;861.85;645.93;7774
430050;Alpestre;Ambos;2018;53;688.49;545.9;7698
430050;Alpestre;Ambos;2019;78;1022.01;771.35;7632
430050;Alpestre;Ambos;2020;62;819.78;575.5;7563
430050;Alpestre;Ambos;2021;80;1067.66;729.02;7493
430050;Alpestre;Ambos;2022;64;865.22;574.43;7397
430050;Alpestre;Ambos;2023;78;1066.89;668.53;7311
430050;Alpestre;Ambos;2024;77;1063.1;643.19;7243
430050;Alpestre;Ambos;2025;65;898.41;505.97;7235
430050;Alpestre;Homens;2000;40;752.59;1125.04;5315
430050;Alpestre;Homens;2001;38;728.11;1013.8;5219
430050;Alpestre;Homens;2002;23;448.96;632.45;5123
430050;Alpestre;Homens;2003;30;598.8;764.41;5010
430050;Alpestre;Homens;2004;28;571.08;846.13;4903
430050;Alpestre;Homens;2005;26;542.46;730.72;4793
430050;Alpestre;Homens;2006;41;875.32;1110.81;4684
430050;Alpestre;Homens;2007;26;568.55;677.15;4573
430050;Alpestre;Homens;2008;34;761.48;922.94;4465
430050;Alpestre;Homens;2009;34;778.03;910.49;4370
430050;Alpestre;Homens;2010;33;770.49;779.82;4283
430050;Alpestre;Homens;2011;28;663.98;732.65;4217
430050;Alpestre;Homens;2012;36;863.72;932.04;4168
430050;Alpestre;Homens;2013;36;871.88;825.42;4129
430050;Alpestre;Homens;2014;35;855.75;791.29;4090
430050;Alpestre;Homens;2015;36;888.23;795.99;4053
430050;Alpestre;Homens;2016;38;945.98;852.13;4017
430050;Alpestre;Homens;2017;42;1056.34;879.88;3976
430050;Alpestre;Homens;2018;33;838.41;743.04;3936
430050;Alpestre;Homens;2019;43;1103.7;943.39;3896
430050;Alpestre;Homens;2020;33;853.6;682.72;3866
430050;Alpestre;Homens;2021;49;1280.38;957.61;3827
430050;Alpestre;Homens;2022;41;1087.53;820.18;3770
430050;Alpestre;Homens;2023;47;1262.42;840.58;3723
430050;Alpestre;Homens;2024;38;1030.65;703.71;3687
430050;Alpestre;Homens;2025;37;1005.16;613.24;3681
430050;Alpestre;Mulheres;2000;27;529.62;617.5;5098
430050;Alpestre;Mulheres;2001;23;459.63;546.86;5004
430050;Alpestre;Mulheres;2002;26;530.4;577.09;4902
430050;Alpestre;Mulheres;2003;16;334.03;356.35;4790
430050;Alpestre;Mulheres;2004;27;578.16;559.27;4670
430050;Alpestre;Mulheres;2005;15;329.24;324.6;4556
430050;Alpestre;Mulheres;2006;29;652.27;611.48;4446
430050;Alpestre;Mulheres;2007;27;622.98;567.67;4334
430050;Alpestre;Mulheres;2008;19;449.17;377.97;4230
430050;Alpestre;Mulheres;2009;22;532.69;453.46;4130
430050;Alpestre;Mulheres;2010;27;666.17;545.53;4053
430050;Alpestre;Mulheres;2011;31;776.16;603.17;3994
430050;Alpestre;Mulheres;2012;20;505.82;418.39;3954
430050;Alpestre;Mulheres;2013;26;663.1;474.21;3921
430050;Alpestre;Mulheres;2014;23;591.87;439.56;3886
430050;Alpestre;Mulheres;2015;20;518.4;331.12;3858
430050;Alpestre;Mulheres;2016;45;1175.24;777.28;3829
430050;Alpestre;Mulheres;2017;25;658.24;431.41;3798
430050;Alpestre;Mulheres;2018;20;531.63;360.7;3762
430050;Alpestre;Mulheres;2019;35;936.83;595.62;3736
430050;Alpestre;Mulheres;2020;29;784.42;449.9;3697
430050;Alpestre;Mulheres;2021;31;845.61;501.04;3666
430050;Alpestre;Mulheres;2022;23;634.13;333.13;3627
430050;Alpestre;Mulheres;2023;31;863.99;525.16;3588
430050;Alpestre;Mulheres;2024;39;1096.74;560.29;3556
430050;Alpestre;Mulheres;2025;28;787.84;402.96;3554
430055;Alto Alegre;Ambos;2000;11;512.34;514.28;2147
430055;Alto Alegre;Ambos;2001;12;566.57;582.34;2118
430055;Alto Alegre;Ambos;2002;16;764.45;713.64;2093
430055;Alto Alegre;Ambos;2003;18;868.31;843.68;2073
430055;Alto Alegre;Ambos;2004;11;538.95;494.8;2041
430055;Alto Alegre;Ambos;2005;13;646.12;587.48;2012
430055;Alto Alegre;Ambos;2006;12;602.11;525.86;1993
430055;Alto Alegre;Ambos;2007;15;762.2;671.56;1968
430055;Alto Alegre;Ambos;2008;12;618.88;510.8;1939
430055;Alto Alegre;Ambos;2009;21;1100.63;873.03;1908
430055;Alto Alegre;Ambos;2010;13;689.29;560.13;1886
430055;Alto Alegre;Ambos;2011;13;696.3;542.64;1867
430055;Alto Alegre;Ambos;2012;19;1016.04;773.05;1870
430055;Alto Alegre;Ambos;2013;11;588.24;387.21;1870
430055;Alto Alegre;Ambos;2014;14;749.87;566.06;1867
430055;Alto Alegre;Ambos;2015;7;377.36;297.81;1855
430055;Alto Alegre;Ambos;2016;13;700.43;530.19;1856
430055;Alto Alegre;Ambos;2017;13;702.32;501.64;1851
430055;Alto Alegre;Ambos;2018;17;916.94;553.03;1854
430055;Alto Alegre;Ambos;2019;8;432.9;248.42;1848
430055;Alto Alegre;Ambos;2020;9;484.91;333.07;1856
430055;Alto Alegre;Ambos;2021;13;701.57;390.05;1853
430055;Alto Alegre;Ambos;2022;15;811.69;494.17;1848
430055;Alto Alegre;Ambos;2023;10;550.66;336.93;1816
430055;Alto Alegre;Ambos;2024;10;544.37;277.01;1837
430055;Alto Alegre;Ambos;2025;6;326.62;159.77;1837
430055;Alto Alegre;Homens;2000;6;558.14;691.75;1075
430055;Alto Alegre;Homens;2001;7;659.13;760.92;1062
430055;Alto Alegre;Homens;2002;6;567.64;666.19;1057
430055;Alto Alegre;Homens;2003;11;1050.62;1096.22;1047
430055;Alto Alegre;Homens;2004;7;678.95;662.92;1031
430055;Alto Alegre;Homens;2005;5;490.68;585.21;1019
430055;Alto Alegre;Homens;2006;7;692.38;663.12;1011
430055;Alto Alegre;Homens;2007;9;896.41;885.44;1004
430055;Alto Alegre;Homens;2008;7;709.22;739.64;987
430055;Alto Alegre;Homens;2009;10;1026.69;908.93;974
430055;Alto Alegre;Homens;2010;5;521.38;553.52;959
430055;Alto Alegre;Homens;2011;5;526.87;444.01;949
430055;Alto Alegre;Homens;2012;13;1366.98;1160.73;951
430055;Alto Alegre;Homens;2013;4;419.73;336.34;953
430055;Alto Alegre;Homens;2014;7;736.84;632.39;950
430055;Alto Alegre;Homens;2015;3;319.15;323.72;940
430055;Alto Alegre;Homens;2016;11;1173.96;911.11;937
430055;Alto Alegre;Homens;2017;9;958.47;789.32;939
430055;Alto Alegre;Homens;2018;11;1171.46;838.14;939
430055;Alto Alegre;Homens;2019;4;427.81;286.61;935
430055;Alto Alegre;Homens;2020;5;534.19;407.37;936
430055;Alto Alegre;Homens;2021;6;644.47;417.51;931
