Território;Nome do território;Sexo;Ano;Tipo de causa externa;Óbitos;Taxa bruta (por 100 mil hab.);Taxa padronizada (por 100 mil hab.)
431237;Monte Alegre dos Campos;Mulheres;2008;Demais causas externas;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2009;Lesão de trânsito;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2009;Agressão;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2009;Causas acidentais;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2009;Lesão autoprovocada;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2009;Demais causas externas;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2010;Lesão de trânsito;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2010;Agressão;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2010;Causas acidentais;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2010;Lesão autoprovocada;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2010;Demais causas externas;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2011;Lesão de trânsito;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2011;Agressão;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2011;Causas acidentais;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2011;Lesão autoprovocada;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2011;Demais causas externas;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2012;Lesão de trânsito;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2012;Agressão;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2012;Causas acidentais;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2012;Lesão autoprovocada;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2012;Demais causas externas;1;68.49;47.47
431237;Monte Alegre dos Campos;Mulheres;2013;Lesão de trânsito;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2013;Agressão;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2013;Causas acidentais;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2013;Lesão autoprovocada;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2013;Demais causas externas;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2014;Lesão de trânsito;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2014;Agressão;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2014;Causas acidentais;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2014;Lesão autoprovocada;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2014;Demais causas externas;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2015;Lesão de trânsito;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2015;Agressão;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2015;Causas acidentais;1;67.61;55.41
431237;Monte Alegre dos Campos;Mulheres;2015;Lesão autoprovocada;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2015;Demais causas externas;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2016;Lesão de trânsito;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2016;Agressão;1;67.16;64.19
431237;Monte Alegre dos Campos;Mulheres;2016;Causas acidentais;1;67.16;82.1
431237;Monte Alegre dos Campos;Mulheres;2016;Lesão autoprovocada;1;71.94;68.69
431237;Monte Alegre dos Campos;Mulheres;2016;Demais causas externas;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2017;Lesão de trânsito;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2017;Agressão;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2017;Causas acidentais;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2017;Lesão autoprovocada;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2017;Demais causas externas;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2018;Lesão de trânsito;1;66.53;55.98
431237;Monte Alegre dos Campos;Mulheres;2018;Agressão;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2018;Causas acidentais;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2018;Lesão autoprovocada;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2018;Demais causas externas;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2019;Lesão de trânsito;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2019;Agressão;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2019;Causas acidentais;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2019;Lesão autoprovocada;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2019;Demais causas externas;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2020;Lesão de trânsito;1;66.01;79.69
431237;Monte Alegre dos Campos;Mulheres;2020;Agressão;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2020;Causas acidentais;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2020;Lesão autoprovocada;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2020;Demais causas externas;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2021;Lesão de trânsito;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2021;Agressão;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2021;Causas acidentais;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2021;Lesão autoprovocada;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2021;Demais causas externas;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2022;Lesão de trânsito;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2022;Agressão;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2022;Causas acidentais;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2022;Lesão autoprovocada;1;70.13;78.5
431237;Monte Alegre dos Campos;Mulheres;2022;Demais causas externas;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2023;Lesão de trânsito;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2023;Agressão;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2023;Causas acidentais;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2023;Lesão autoprovocada;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2023;Demais causas externas;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2024;Lesão de trânsito;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2024;Agressão;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2024;Causas acidentais;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2024;Lesão autoprovocada;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2024;Demais causas externas;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2025;Lesão de trânsito;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2025;Agressão;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2025;Causas acidentais;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2025;Lesão autoprovocada;0;0;0
431237;Monte Alegre dos Campos;Mulheres;2025;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Ambos;2000;Lesão de trânsito;1;34.73;34.23
431238;Monte Belo do Sul;Ambos;2000;Agressão;0;0;0
431238;Monte Belo do Sul;Ambos;2000;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Ambos;2000;Lesão autoprovocada;1;36.32;36.63
431238;Monte Belo do Sul;Ambos;2000;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Ambos;2001;Lesão de trânsito;1;34.83;32.04
431238;Monte Belo do Sul;Ambos;2001;Agressão;0;0;0
431238;Monte Belo do Sul;Ambos;2001;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Ambos;2001;Lesão autoprovocada;1;36.35;35.43
431238;Monte Belo do Sul;Ambos;2001;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Ambos;2002;Lesão de trânsito;2;69.91;87.05
431238;Monte Belo do Sul;Ambos;2002;Agressão;0;0;0
431238;Monte Belo do Sul;Ambos;2002;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Ambos;2002;Lesão autoprovocada;0;0;0
431238;Monte Belo do Sul;Ambos;2002;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Ambos;2003;Lesão de trânsito;2;70.1;64.37
431238;Monte Belo do Sul;Ambos;2003;Agressão;0;0;0
431238;Monte Belo do Sul;Ambos;2003;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Ambos;2003;Lesão autoprovocada;1;36.58;24.77
431238;Monte Belo do Sul;Ambos;2003;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Ambos;2004;Lesão de trânsito;0;0;0
431238;Monte Belo do Sul;Ambos;2004;Agressão;0;0;0
431238;Monte Belo do Sul;Ambos;2004;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Ambos;2004;Lesão autoprovocada;2;73.72;63.94
431238;Monte Belo do Sul;Ambos;2004;Demais causas externas;1;35.35;29.68
431238;Monte Belo do Sul;Ambos;2005;Lesão de trânsito;2;71.23;76.32
431238;Monte Belo do Sul;Ambos;2005;Agressão;0;0;0
431238;Monte Belo do Sul;Ambos;2005;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Ambos;2005;Lesão autoprovocada;1;37.12;31.09
431238;Monte Belo do Sul;Ambos;2005;Demais causas externas;1;35.61;24.49
431238;Monte Belo do Sul;Ambos;2006;Lesão de trânsito;0;0;0
431238;Monte Belo do Sul;Ambos;2006;Agressão;0;0;0
431238;Monte Belo do Sul;Ambos;2006;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Ambos;2006;Lesão autoprovocada;0;0;0
431238;Monte Belo do Sul;Ambos;2006;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Ambos;2007;Lesão de trânsito;2;72.41;76.07
431238;Monte Belo do Sul;Ambos;2007;Agressão;0;0;0
431238;Monte Belo do Sul;Ambos;2007;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Ambos;2007;Lesão autoprovocada;1;37.66;50.2
431238;Monte Belo do Sul;Ambos;2007;Demais causas externas;1;36.21;27.33
431238;Monte Belo do Sul;Ambos;2008;Lesão de trânsito;1;36.44;37.97
431238;Monte Belo do Sul;Ambos;2008;Agressão;1;36.44;37.97
431238;Monte Belo do Sul;Ambos;2008;Causas acidentais;1;36.44;30.34
431238;Monte Belo do Sul;Ambos;2008;Lesão autoprovocada;0;0;0
431238;Monte Belo do Sul;Ambos;2008;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Ambos;2009;Lesão de trânsito;0;0;0
431238;Monte Belo do Sul;Ambos;2009;Agressão;0;0;0
431238;Monte Belo do Sul;Ambos;2009;Causas acidentais;1;36.63;47.06
431238;Monte Belo do Sul;Ambos;2009;Lesão autoprovocada;0;0;0
431238;Monte Belo do Sul;Ambos;2009;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Ambos;2010;Lesão de trânsito;0;0;0
431238;Monte Belo do Sul;Ambos;2010;Agressão;0;0;0
431238;Monte Belo do Sul;Ambos;2010;Causas acidentais;1;36.78;20.12
431238;Monte Belo do Sul;Ambos;2010;Lesão autoprovocada;0;0;0
431238;Monte Belo do Sul;Ambos;2010;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Ambos;2011;Lesão de trânsito;0;0;0
431238;Monte Belo do Sul;Ambos;2011;Agressão;0;0;0
431238;Monte Belo do Sul;Ambos;2011;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Ambos;2011;Lesão autoprovocada;1;38.43;57.66
431238;Monte Belo do Sul;Ambos;2011;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Ambos;2012;Lesão de trânsito;0;0;0
431238;Monte Belo do Sul;Ambos;2012;Agressão;1;37.12;41.94
431238;Monte Belo do Sul;Ambos;2012;Causas acidentais;2;74.24;42.54
431238;Monte Belo do Sul;Ambos;2012;Lesão autoprovocada;1;38.48;56.14
431238;Monte Belo do Sul;Ambos;2012;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Ambos;2013;Lesão de trânsito;1;37.36;25.56
431238;Monte Belo do Sul;Ambos;2013;Agressão;0;0;0
431238;Monte Belo do Sul;Ambos;2013;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Ambos;2013;Lesão autoprovocada;0;0;0
431238;Monte Belo do Sul;Ambos;2013;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Ambos;2014;Lesão de trânsito;0;0;0
431238;Monte Belo do Sul;Ambos;2014;Agressão;0;0;0
431238;Monte Belo do Sul;Ambos;2014;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Ambos;2014;Lesão autoprovocada;1;38.87;53.01
431238;Monte Belo do Sul;Ambos;2014;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Ambos;2015;Lesão de trânsito;1;37.54;47.75
431238;Monte Belo do Sul;Ambos;2015;Agressão;0;0;0
431238;Monte Belo do Sul;Ambos;2015;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Ambos;2015;Lesão autoprovocada;0;0;0
431238;Monte Belo do Sul;Ambos;2015;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Ambos;2016;Lesão de trânsito;0;0;0
431238;Monte Belo do Sul;Ambos;2016;Agressão;0;0;0
431238;Monte Belo do Sul;Ambos;2016;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Ambos;2016;Lesão autoprovocada;0;0;0
431238;Monte Belo do Sul;Ambos;2016;Demais causas externas;1;37.58;20.84
431238;Monte Belo do Sul;Ambos;2017;Lesão de trânsito;0;0;0
431238;Monte Belo do Sul;Ambos;2017;Agressão;0;0;0
431238;Monte Belo do Sul;Ambos;2017;Causas acidentais;1;37.86;17.55
431238;Monte Belo do Sul;Ambos;2017;Lesão autoprovocada;0;0;0
431238;Monte Belo do Sul;Ambos;2017;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Ambos;2018;Lesão de trânsito;0;0;0
431238;Monte Belo do Sul;Ambos;2018;Agressão;0;0;0
431238;Monte Belo do Sul;Ambos;2018;Causas acidentais;2;75.73;33.69
431238;Monte Belo do Sul;Ambos;2018;Lesão autoprovocada;0;0;0
431238;Monte Belo do Sul;Ambos;2018;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Ambos;2019;Lesão de trânsito;1;37.91;17.36
431238;Monte Belo do Sul;Ambos;2019;Agressão;1;37.91;29.79
431238;Monte Belo do Sul;Ambos;2019;Causas acidentais;1;37.91;16.2
431238;Monte Belo do Sul;Ambos;2019;Lesão autoprovocada;0;0;0
431238;Monte Belo do Sul;Ambos;2019;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Ambos;2020;Lesão de trânsito;0;0;0
431238;Monte Belo do Sul;Ambos;2020;Agressão;1;37.76;49.74
431238;Monte Belo do Sul;Ambos;2020;Causas acidentais;3;113.29;62.52
431238;Monte Belo do Sul;Ambos;2020;Lesão autoprovocada;0;0;0
431238;Monte Belo do Sul;Ambos;2020;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Ambos;2021;Lesão de trânsito;0;0;0
431238;Monte Belo do Sul;Ambos;2021;Agressão;0;0;0
431238;Monte Belo do Sul;Ambos;2021;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Ambos;2021;Lesão autoprovocada;2;79.52;84.09
431238;Monte Belo do Sul;Ambos;2021;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Ambos;2022;Lesão de trânsito;1;38.1;22.94
431238;Monte Belo do Sul;Ambos;2022;Agressão;0;0;0
431238;Monte Belo do Sul;Ambos;2022;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Ambos;2022;Lesão autoprovocada;0;0;0
431238;Monte Belo do Sul;Ambos;2022;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Ambos;2023;Lesão de trânsito;3;115.74;118.67
431238;Monte Belo do Sul;Ambos;2023;Agressão;0;0;0
431238;Monte Belo do Sul;Ambos;2023;Causas acidentais;1;38.58;14.23
431238;Monte Belo do Sul;Ambos;2023;Lesão autoprovocada;1;40.55;14.36
431238;Monte Belo do Sul;Ambos;2023;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Ambos;2024;Lesão de trânsito;0;0;0
431238;Monte Belo do Sul;Ambos;2024;Agressão;0;0;0
431238;Monte Belo do Sul;Ambos;2024;Causas acidentais;1;38.33;13
431238;Monte Belo do Sul;Ambos;2024;Lesão autoprovocada;0;0;0
431238;Monte Belo do Sul;Ambos;2024;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Ambos;2025;Lesão de trânsito;0;0;0
431238;Monte Belo do Sul;Ambos;2025;Agressão;0;0;0
431238;Monte Belo do Sul;Ambos;2025;Causas acidentais;1;38.34;39.33
431238;Monte Belo do Sul;Ambos;2025;Lesão autoprovocada;0;0;0
431238;Monte Belo do Sul;Ambos;2025;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Homens;2000;Lesão de trânsito;1;67.89;64.83
431238;Monte Belo do Sul;Homens;2000;Agressão;0;0;0
431238;Monte Belo do Sul;Homens;2000;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Homens;2000;Lesão autoprovocada;1;70.67;69.38
431238;Monte Belo do Sul;Homens;2000;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Homens;2001;Lesão de trânsito;1;68.17;58.44
431238;Monte Belo do Sul;Homens;2001;Agressão;0;0;0
431238;Monte Belo do Sul;Homens;2001;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Homens;2001;Lesão autoprovocada;1;70.87;65.35
431238;Monte Belo do Sul;Homens;2001;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Homens;2002;Lesão de trânsito;2;136.89;175.09
431238;Monte Belo do Sul;Homens;2002;Agressão;0;0;0
431238;Monte Belo do Sul;Homens;2002;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Homens;2002;Lesão autoprovocada;0;0;0
431238;Monte Belo do Sul;Homens;2002;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Homens;2003;Lesão de trânsito;1;68.54;65.34
431238;Monte Belo do Sul;Homens;2003;Agressão;0;0;0
431238;Monte Belo do Sul;Homens;2003;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Homens;2003;Lesão autoprovocada;0;0;0
431238;Monte Belo do Sul;Homens;2003;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Homens;2004;Lesão de trânsito;0;0;0
431238;Monte Belo do Sul;Homens;2004;Agressão;0;0;0
431238;Monte Belo do Sul;Homens;2004;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Homens;2004;Lesão autoprovocada;1;72.1;63.78
431238;Monte Belo do Sul;Homens;2004;Demais causas externas;1;69.11;56.91
431238;Monte Belo do Sul;Homens;2005;Lesão de trânsito;2;138.99;149.16
431238;Monte Belo do Sul;Homens;2005;Agressão;0;0;0
431238;Monte Belo do Sul;Homens;2005;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Homens;2005;Lesão autoprovocada;1;72.57;59.08
431238;Monte Belo do Sul;Homens;2005;Demais causas externas;1;69.49;59.64
431238;Monte Belo do Sul;Homens;2006;Lesão de trânsito;0;0;0
431238;Monte Belo do Sul;Homens;2006;Agressão;0;0;0
431238;Monte Belo do Sul;Homens;2006;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Homens;2006;Lesão autoprovocada;0;0;0
431238;Monte Belo do Sul;Homens;2006;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Homens;2007;Lesão de trânsito;2;141.84;142.43
431238;Monte Belo do Sul;Homens;2007;Agressão;0;0;0
431238;Monte Belo do Sul;Homens;2007;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Homens;2007;Lesão autoprovocada;0;0;0
431238;Monte Belo do Sul;Homens;2007;Demais causas externas;1;70.92;52.08
431238;Monte Belo do Sul;Homens;2008;Lesão de trânsito;1;71.38;74.83
431238;Monte Belo do Sul;Homens;2008;Agressão;1;71.38;74.83
431238;Monte Belo do Sul;Homens;2008;Causas acidentais;1;71.38;58.56
431238;Monte Belo do Sul;Homens;2008;Lesão autoprovocada;0;0;0
431238;Monte Belo do Sul;Homens;2008;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Homens;2009;Lesão de trânsito;0;0;0
431238;Monte Belo do Sul;Homens;2009;Agressão;0;0;0
431238;Monte Belo do Sul;Homens;2009;Causas acidentais;1;71.89;78.75
431238;Monte Belo do Sul;Homens;2009;Lesão autoprovocada;0;0;0
431238;Monte Belo do Sul;Homens;2009;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Homens;2010;Lesão de trânsito;0;0;0
431238;Monte Belo do Sul;Homens;2010;Agressão;0;0;0
431238;Monte Belo do Sul;Homens;2010;Causas acidentais;1;72.05;52.9
431238;Monte Belo do Sul;Homens;2010;Lesão autoprovocada;0;0;0
431238;Monte Belo do Sul;Homens;2010;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Homens;2011;Lesão de trânsito;0;0;0
431238;Monte Belo do Sul;Homens;2011;Agressão;0;0;0
431238;Monte Belo do Sul;Homens;2011;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Homens;2011;Lesão autoprovocada;1;75.53;115.32
431238;Monte Belo do Sul;Homens;2011;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Homens;2012;Lesão de trânsito;0;0;0
431238;Monte Belo do Sul;Homens;2012;Agressão;0;0;0
431238;Monte Belo do Sul;Homens;2012;Causas acidentais;1;72.99;58.49
431238;Monte Belo do Sul;Homens;2012;Lesão autoprovocada;1;75.7;106.67
431238;Monte Belo do Sul;Homens;2012;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Homens;2013;Lesão de trânsito;1;73.53;50.19
431238;Monte Belo do Sul;Homens;2013;Agressão;0;0;0
431238;Monte Belo do Sul;Homens;2013;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Homens;2013;Lesão autoprovocada;0;0;0
431238;Monte Belo do Sul;Homens;2013;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Homens;2014;Lesão de trânsito;0;0;0
431238;Monte Belo do Sul;Homens;2014;Agressão;0;0;0
431238;Monte Belo do Sul;Homens;2014;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Homens;2014;Lesão autoprovocada;0;0;0
431238;Monte Belo do Sul;Homens;2014;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Homens;2015;Lesão de trânsito;1;74.02;83.94
431238;Monte Belo do Sul;Homens;2015;Agressão;0;0;0
431238;Monte Belo do Sul;Homens;2015;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Homens;2015;Lesão autoprovocada;0;0;0
431238;Monte Belo do Sul;Homens;2015;Demais causas externas;0;0;0
431238;Monte Belo do Sul;Homens;2016;Lesão de trânsito;0;0;0
431238;Monte Belo do Sul;Homens;2016;Agressão;0;0;0
431238;Monte Belo do Sul;Homens;2016;Causas acidentais;0;0;0
431238;Monte Belo do Sul;Homens;2016;Lesão autoprovocada;0;0;0
431238;Monte Belo do Sul;Homens;2016;Demais causas externas;1;74.29;41.21
431238;Monte Belo do Sul;Homens;2017;Lesão de trânsito;0;0;0
431238;Monte Belo do Sul;Homens;2017;Agressão;0;0;0
431238;Monte Belo do Sul;Homens;2017;Causas acidentais;1;75.13;48.97
